FIPS,Admin2,Province_State,Combined_Key,Population,,,
40007,Beaver,Oklahoma,"Beaver, Oklahoma, US",5311,,,
40009,Beckham,Oklahoma,"Beckham, Oklahoma, US",21859,,,
40011,Blaine,Oklahoma,"Blaine, Oklahoma, US",9429,,,
40013,Bryan,Oklahoma,"Bryan, Oklahoma, US",47995,,,
40015,Caddo,Oklahoma,"Caddo, Oklahoma, US",28762,,,
40017,Canadian,Oklahoma,"Canadian, Oklahoma, US",148306,,,
40019,Carter,Oklahoma,"Carter, Oklahoma, US",48111,,,
40021,Cherokee,Oklahoma,"Cherokee, Oklahoma, US",48657,,,
40023,Choctaw,Oklahoma,"Choctaw, Oklahoma, US",14672,,,
40025,Cimarron,Oklahoma,"Cimarron, Oklahoma, US",2137,,,
40027,Cleveland,Oklahoma,"Cleveland, Oklahoma, US",284014,,,
40029,Coal,Oklahoma,"Coal, Oklahoma, US",5495,,,
40031,Comanche,Oklahoma,"Comanche, Oklahoma, US",120749,,,
40033,Cotton,Oklahoma,"Cotton, Oklahoma, US",5666,,,
40035,Craig,Oklahoma,"Craig, Oklahoma, US",14142,,,
40037,Creek,Oklahoma,"Creek, Oklahoma, US",71522,,,
40039,Custer,Oklahoma,"Custer, Oklahoma, US",29003,,,
40041,Delaware,Oklahoma,"Delaware, Oklahoma, US",43009,,,
40043,Dewey,Oklahoma,"Dewey, Oklahoma, US",4891,,,
40045,Ellis,Oklahoma,"Ellis, Oklahoma, US",3859,,,
40047,Garfield,Oklahoma,"Garfield, Oklahoma, US",61056,,,
40049,Garvin,Oklahoma,"Garvin, Oklahoma, US",27711,,,
40051,Grady,Oklahoma,"Grady, Oklahoma, US",55834,,,
40053,Grant,Oklahoma,"Grant, Oklahoma, US",4333,,,
40055,Greer,Oklahoma,"Greer, Oklahoma, US",5712,,,
40057,Harmon,Oklahoma,"Harmon, Oklahoma, US",2653,,,
40059,Harper,Oklahoma,"Harper, Oklahoma, US",3688,,,
40061,Haskell,Oklahoma,"Haskell, Oklahoma, US",12627,,,
40063,Hughes,Oklahoma,"Hughes, Oklahoma, US",13279,,,
40065,Jackson,Oklahoma,"Jackson, Oklahoma, US",24530,,,
40067,Jefferson,Oklahoma,"Jefferson, Oklahoma, US",6002,,,
40069,Johnston,Oklahoma,"Johnston, Oklahoma, US",11085,,,
40071,Kay,Oklahoma,"Kay, Oklahoma, US",43538,,,
40073,Kingfisher,Oklahoma,"Kingfisher, Oklahoma, US",15765,,,
40075,Kiowa,Oklahoma,"Kiowa, Oklahoma, US",8708,,,
40077,Latimer,Oklahoma,"Latimer, Oklahoma, US",10073,,,
40079,Le Flore,Oklahoma,"Le Flore, Oklahoma, US",49853,,,
40081,Lincoln,Oklahoma,"Lincoln, Oklahoma, US",34877,,,
40083,Logan,Oklahoma,"Logan, Oklahoma, US",48011,,,
40085,Love,Oklahoma,"Love, Oklahoma, US",10253,,,
40087,McClain,Oklahoma,"McClain, Oklahoma, US",40474,,,
40089,McCurtain,Oklahoma,"McCurtain, Oklahoma, US",32832,,,
40091,McIntosh,Oklahoma,"McIntosh, Oklahoma, US",19596,,,
40093,Major,Oklahoma,"Major, Oklahoma, US",7629,,,
40095,Marshall,Oklahoma,"Marshall, Oklahoma, US",16931,,,
40097,Mayes,Oklahoma,"Mayes, Oklahoma, US",41100,,,
40099,Murray,Oklahoma,"Murray, Oklahoma, US",14073,,,
40101,Muskogee,Oklahoma,"Muskogee, Oklahoma, US",67997,,,
40103,Noble,Oklahoma,"Noble, Oklahoma, US",11131,,,
40105,Nowata,Oklahoma,"Nowata, Oklahoma, US",10076,,,
40107,Okfuskee,Oklahoma,"Okfuskee, Oklahoma, US",11993,,,
40109,Oklahoma,Oklahoma,"Oklahoma, Oklahoma, US",797434,,,
40111,Okmulgee,Oklahoma,"Okmulgee, Oklahoma, US",38465,,,
40113,Osage,Oklahoma,"Osage, Oklahoma, US",46963,,,
40115,Ottawa,Oklahoma,"Ottawa, Oklahoma, US",31127,,,
40117,Pawnee,Oklahoma,"Pawnee, Oklahoma, US",16376,,,
40119,Payne,Oklahoma,"Payne, Oklahoma, US",81784,,,
40121,Pittsburg,Oklahoma,"Pittsburg, Oklahoma, US",43654,,,
40123,Pontotoc,Oklahoma,"Pontotoc, Oklahoma, US",38284,,,
40125,Pottawatomie,Oklahoma,"Pottawatomie, Oklahoma, US",72592,,,
40127,Pushmataha,Oklahoma,"Pushmataha, Oklahoma, US",11096,,,
40129,Roger Mills,Oklahoma,"Roger Mills, Oklahoma, US",3583,,,
40131,Rogers,Oklahoma,"Rogers, Oklahoma, US",92459,,,
40133,Seminole,Oklahoma,"Seminole, Oklahoma, US",24258,,,
40135,Sequoyah,Oklahoma,"Sequoyah, Oklahoma, US",41569,,,
40137,Stephens,Oklahoma,"Stephens, Oklahoma, US",43143,,,
40139,Texas,Oklahoma,"Texas, Oklahoma, US",19983,,,
40141,Tillman,Oklahoma,"Tillman, Oklahoma, US",7250,,,
40143,Tulsa,Oklahoma,"Tulsa, Oklahoma, US",651552,,,
40145,Wagoner,Oklahoma,"Wagoner, Oklahoma, US",81289,,,
40147,Washington,Oklahoma,"Washington, Oklahoma, US",51527,,,
40149,Washita,Oklahoma,"Washita, Oklahoma, US",10916,,,
40151,Woods,Oklahoma,"Woods, Oklahoma, US",8793,,,
40153,Woodward,Oklahoma,"Woodward, Oklahoma, US",20211,,,
41001,Baker,Oregon,"Baker, Oregon, US",16124,,,
41003,Benton,Oregon,"Benton, Oregon, US",93053,,,
41005,Clackamas,Oregon,"Clackamas, Oregon, US",418187,,,
41007,Clatsop,Oregon,"Clatsop, Oregon, US",40224,,,
41009,Columbia,Oregon,"Columbia, Oregon, US",52354,,,
41011,Coos,Oregon,"Coos, Oregon, US",64487,,,
41013,Crook,Oregon,"Crook, Oregon, US",24404,,,
41015,Curry,Oregon,"Curry, Oregon, US",22925,,,
41017,Deschutes,Oregon,"Deschutes, Oregon, US",197692,,,
41019,Douglas,Oregon,"Douglas, Oregon, US",110980,,,
41021,Gilliam,Oregon,"Gilliam, Oregon, US",1912,,,
41023,Grant,Oregon,"Grant, Oregon, US",7199,,,
41025,Harney,Oregon,"Harney, Oregon, US",7393,,,
41027,Hood River,Oregon,"Hood River, Oregon, US",23382,,,
41029,Jackson,Oregon,"Jackson, Oregon, US",220944,,,
41031,Jefferson,Oregon,"Jefferson, Oregon, US",24658,,,
41033,Josephine,Oregon,"Josephine, Oregon, US",87487,,,
41035,Klamath,Oregon,"Klamath, Oregon, US",68238,,,
41037,Lake,Oregon,"Lake, Oregon, US",7869,,,
41039,Lane,Oregon,"Lane, Oregon, US",382067,,,
41041,Lincoln,Oregon,"Lincoln, Oregon, US",49962,,,
41043,Linn,Oregon,"Linn, Oregon, US",129749,,,
41045,Malheur,Oregon,"Malheur, Oregon, US",30571,,,
41047,Marion,Oregon,"Marion, Oregon, US",347818,,,
41049,Morrow,Oregon,"Morrow, Oregon, US",11603,,,
41051,Multnomah,Oregon,"Multnomah, Oregon, US",812855,,,
41053,Polk,Oregon,"Polk, Oregon, US",86085,,,
41055,Sherman,Oregon,"Sherman, Oregon, US",1780,,,
41057,Tillamook,Oregon,"Tillamook, Oregon, US",27036,,,
41059,Umatilla,Oregon,"Umatilla, Oregon, US",77950,,,
41061,Union,Oregon,"Union, Oregon, US",26835,,,
41063,Wallowa,Oregon,"Wallowa, Oregon, US",7208,,,
41065,Wasco,Oregon,"Wasco, Oregon, US",26682,,,
41067,Washington,Oregon,"Washington, Oregon, US",601592,,,
41069,Wheeler,Oregon,"Wheeler, Oregon, US",1332,,,
41071,Yamhill,Oregon,"Yamhill, Oregon, US",107100,,,
42001,Adams,Pennsylvania,"Adams, Pennsylvania, US",103009,,,
42003,Allegheny,Pennsylvania,"Allegheny, Pennsylvania, US",1216045,,,
42005,Armstrong,Pennsylvania,"Armstrong, Pennsylvania, US",64735,,,
42007,Beaver,Pennsylvania,"Beaver, Pennsylvania, US",163929,,,
42009,Bedford,Pennsylvania,"Bedford, Pennsylvania, US",47888,,,
42011,Berks,Pennsylvania,"Berks, Pennsylvania, US",421164,,,
42013,Blair,Pennsylvania,"Blair, Pennsylvania, US",121829,,,
42015,Bradford,Pennsylvania,"Bradford, Pennsylvania, US",60323,,,
42017,Bucks,Pennsylvania,"Bucks, Pennsylvania, US",628270,,,
42019,Butler,Pennsylvania,"Butler, Pennsylvania, US",187853,,,
42021,Cambria,Pennsylvania,"Cambria, Pennsylvania, US",130192,,,
42023,Cameron,Pennsylvania,"Cameron, Pennsylvania, US",4447,,,
42025,Carbon,Pennsylvania,"Carbon, Pennsylvania, US",64182,,,
42027,Centre,Pennsylvania,"Centre, Pennsylvania, US",162385,,,
42029,Chester,Pennsylvania,"Chester, Pennsylvania, US",524989,,,
42031,Clarion,Pennsylvania,"Clarion, Pennsylvania, US",38438,,,
42033,Clearfield,Pennsylvania,"Clearfield, Pennsylvania, US",79255,,,
42035,Clinton,Pennsylvania,"Clinton, Pennsylvania, US",38632,,,
42037,Columbia,Pennsylvania,"Columbia, Pennsylvania, US",64964,,,
42039,Crawford,Pennsylvania,"Crawford, Pennsylvania, US",84629,,,
42041,Cumberland,Pennsylvania,"Cumberland, Pennsylvania, US",253370,,,
42043,Dauphin,Pennsylvania,"Dauphin, Pennsylvania, US",278299,,,
42045,Delaware,Pennsylvania,"Delaware, Pennsylvania, US",566747,,,
42047,Elk,Pennsylvania,"Elk, Pennsylvania, US",29910,,,
42049,Erie,Pennsylvania,"Erie, Pennsylvania, US",269728,,,
42051,Fayette,Pennsylvania,"Fayette, Pennsylvania, US",129274,,,
42053,Forest,Pennsylvania,"Forest, Pennsylvania, US",7247,,,
42055,Franklin,Pennsylvania,"Franklin, Pennsylvania, US",155027,,,
42057,Fulton,Pennsylvania,"Fulton, Pennsylvania, US",14530,,,
42059,Greene,Pennsylvania,"Greene, Pennsylvania, US",36233,,,
42061,Huntingdon,Pennsylvania,"Huntingdon, Pennsylvania, US",45144,,,
42063,Indiana,Pennsylvania,"Indiana, Pennsylvania, US",84073,,,
42065,Jefferson,Pennsylvania,"Jefferson, Pennsylvania, US",43425,,,
42067,Juniata,Pennsylvania,"Juniata, Pennsylvania, US",24763,,,
42069,Lackawanna,Pennsylvania,"Lackawanna, Pennsylvania, US",209674,,,
42071,Lancaster,Pennsylvania,"Lancaster, Pennsylvania, US",545724,,,
42073,Lawrence,Pennsylvania,"Lawrence, Pennsylvania, US",85512,,,
42075,Lebanon,Pennsylvania,"Lebanon, Pennsylvania, US",141793,,,
42077,Lehigh,Pennsylvania,"Lehigh, Pennsylvania, US",369318,,,
42079,Luzerne,Pennsylvania,"Luzerne, Pennsylvania, US",317417,,,
42081,Lycoming,Pennsylvania,"Lycoming, Pennsylvania, US",113299,,,
42083,McKean,Pennsylvania,"McKean,Pennsylvania,US",40625,,,
42085,Mercer,Pennsylvania,"Mercer, Pennsylvania, US",109424,,,
42087,Mifflin,Pennsylvania,"Mifflin, Pennsylvania, US",46138,,,
42089,Monroe,Pennsylvania,"Monroe, Pennsylvania, US",170271,,,
42091,Montgomery,Pennsylvania,"Montgomery, Pennsylvania, US",830915,,,
42093,Montour,Pennsylvania,"Montour, Pennsylvania, US",18230,,,
42095,Northampton,Pennsylvania,"Northampton, Pennsylvania, US",305285,,,
42097,Northumberland,Pennsylvania,"Northumberland, Pennsylvania, US",90843,,,
42099,Perry,Pennsylvania,"Perry, Pennsylvania, US",46272,,,
42101,Philadelphia,Pennsylvania,"Philadelphia, Pennsylvania, US",1584064,,,
42103,Pike,Pennsylvania,"Pike, Pennsylvania, US",55809,,,
42105,Potter,Pennsylvania,"Potter, Pennsylvania, US",16526,,,
42107,Schuylkill,Pennsylvania,"Schuylkill, Pennsylvania, US",141359,,,
42109,Snyder,Pennsylvania,"Snyder, Pennsylvania, US",40372,,,
42111,Somerset,Pennsylvania,"Somerset, Pennsylvania, US",73447,,,
42113,Sullivan,Pennsylvania,"Sullivan, Pennsylvania, US",6066,,,
42115,Susquehanna,Pennsylvania,"Susquehanna, Pennsylvania, US",40328,,,
42117,Tioga,Pennsylvania,"Tioga, Pennsylvania, US",40591,,,
42119,Union,Pennsylvania,"Union, Pennsylvania, US",44923,,,
42121,Venango,Pennsylvania,"Venango, Pennsylvania, US",50668,,,
42123,Warren,Pennsylvania,"Warren, Pennsylvania, US",39191,,,
42125,Washington,Pennsylvania,"Washington, Pennsylvania, US",206865,,,
42127,Wayne,Pennsylvania,"Wayne, Pennsylvania, US",51361,,,
42129,Westmoreland,Pennsylvania,"Westmoreland, Pennsylvania, US",348899,,,
42131,Wyoming,Pennsylvania,"Wyoming, Pennsylvania, US",26794,,,
42133,York,Pennsylvania,"York, Pennsylvania, US",449058,,,
44001,Bristol,Rhode Island,"Bristol, Rhode Island, US",48479,,,
44003,Kent,Rhode Island,"Kent, Rhode Island, US",164292,,,
44005,Newport,Rhode Island,"Newport, Rhode Island, US",82082,,,
44007,Providence,Rhode Island,"Providence, Rhode Island, US",638931,,,
44009,Washington,Rhode Island,"Washington, Rhode Island, US",125577,,,
45001,Abbeville,South Carolina,"Abbeville, South Carolina, US",24527,,,
45003,Aiken,South Carolina,"Aiken, South Carolina, US",170872,,,
45005,Allendale,South Carolina,"Allendale, South Carolina, US",8688,,,
45007,Anderson,South Carolina,"Anderson, South Carolina, US",202558,,,
45009,Bamberg,South Carolina,"Bamberg, South Carolina, US",14066,,,
45011,Barnwell,South Carolina,"Barnwell, South Carolina, US",20866,,,
45013,Beaufort,South Carolina,"Beaufort, South Carolina, US",192122,,,
45015,Berkeley,South Carolina,"Berkeley, South Carolina, US",227907,,,
45017,Calhoun,South Carolina,"Calhoun, South Carolina, US",14553,,,
45019,Charleston,South Carolina,"Charleston, South Carolina, US",411406,,,
45021,Cherokee,South Carolina,"Cherokee, South Carolina, US",57300,,,
45023,Chester,South Carolina,"Chester, South Carolina, US",32244,,,
45025,Chesterfield,South Carolina,"Chesterfield, South Carolina, US",45650,,,
45027,Clarendon,South Carolina,"Clarendon, South Carolina, US",33745,,,
45029,Colleton,South Carolina,"Colleton, South Carolina, US",37677,,,
45031,Darlington,South Carolina,"Darlington, South Carolina, US",66618,,,
45033,Dillon,South Carolina,"Dillon, South Carolina, US",30479,,,
45035,Dorchester,South Carolina,"Dorchester, South Carolina, US",162809,,,
45037,Edgefield,South Carolina,"Edgefield, South Carolina, US",27260,,,
45039,Fairfield,South Carolina,"Fairfield, South Carolina, US",22347,,,
45041,Florence,South Carolina,"Florence, South Carolina, US",138293,,,
45043,Georgetown,South Carolina,"Georgetown, South Carolina, US",62680,,,
45045,Greenville,South Carolina,"Greenville, South Carolina, US",523542,,,
45047,Greenwood,South Carolina,"Greenwood, South Carolina, US",70811,,,
45049,Hampton,South Carolina,"Hampton, South Carolina, US",19222,,,
45051,Horry,South Carolina,"Horry, South Carolina, US",354081,,,
45053,Jasper,South Carolina,"Jasper, South Carolina, US",30073,,,
45055,Kershaw,South Carolina,"Kershaw, South Carolina, US",66551,,,
45057,Lancaster,South Carolina,"Lancaster, South Carolina, US",98012,,,
45059,Laurens,South Carolina,"Laurens, South Carolina, US",67493,,,
45061,Lee,South Carolina,"Lee, South Carolina, US",16828,,,
45063,Lexington,South Carolina,"Lexington, South Carolina, US",298750,,,
45065,McCormick,South Carolina,"McCormick, South Carolina, US",9463,,,
45067,Marion,South Carolina,"Marion, South Carolina, US",30657,,,
45069,Marlboro,South Carolina,"Marlboro, South Carolina, US",26118,,,
45071,Newberry,South Carolina,"Newberry, South Carolina, US",38440,,,
45073,Oconee,South Carolina,"Oconee, South Carolina, US",79546,,,
45075,Orangeburg,South Carolina,"Orangeburg, South Carolina, US",86175,,,
45077,Pickens,South Carolina,"Pickens, South Carolina, US",126884,,,
45079,Richland,South Carolina,"Richland, South Carolina, US",415759,,,
45081,Saluda,South Carolina,"Saluda, South Carolina, US",20473,,,
45083,Spartanburg,South Carolina,"Spartanburg, South Carolina, US",319785,,,
45085,Sumter,South Carolina,"Sumter, South Carolina, US",106721,,,
45087,Union,South Carolina,"Union, South Carolina, US",27316,,,
45089,Williamsburg,South Carolina,"Williamsburg, South Carolina, US",30368,,,
45091,York,South Carolina,"York, South Carolina, US",280979,,,
46003,Aurora,South Dakota,"Aurora, South Dakota, US",2751,,,
46005,Beadle,South Dakota,"Beadle, South Dakota, US",18453,,,
46007,Bennett,South Dakota,"Bennett, South Dakota, US",3365,,,
46009,Bon Homme,South Dakota,"Bon Homme, South Dakota, US",6901,,,
46011,Brookings,South Dakota,"Brookings, South Dakota, US",35077,,,
46013,Brown,South Dakota,"Brown, South Dakota, US",38839,,,
46015,Brule,South Dakota,"Brule, South Dakota, US",5297,,,
46017,Buffalo,South Dakota,"Buffalo, South Dakota, US",1962,,,
46019,Butte,South Dakota,"Butte, South Dakota, US",10429,,,
46021,Campbell,South Dakota,"Campbell, South Dakota, US",1376,,,
46023,Charles Mix,South Dakota,"Charles Mix, South Dakota, US",9292,,,
46025,Clark,South Dakota,"Clark, South Dakota, US",3736,,,
46027,Clay,South Dakota,"Clay, South Dakota, US",14070,,,
46029,Codington,South Dakota,"Codington, South Dakota, US",28009,,,
46031,Corson,South Dakota,"Corson, South Dakota, US",4086,,,
46033,Custer,South Dakota,"Custer, South Dakota, US",8972,,,
46035,Davison,South Dakota,"Davison, South Dakota, US",19775,,,
46037,Day,South Dakota,"Day, South Dakota, US",5424,,,
46039,Deuel,South Dakota,"Deuel, South Dakota, US",4351,,,
46041,Dewey,South Dakota,"Dewey, South Dakota, US",5892,,,
46043,Douglas,South Dakota,"Douglas, South Dakota, US",2921,,,
46045,Edmunds,South Dakota,"Edmunds, South Dakota, US",3829,,,
46047,Fall River,South Dakota,"Fall River, South Dakota, US",6713,,,
46049,Faulk,South Dakota,"Faulk, South Dakota, US",2299,,,
46051,Grant,South Dakota,"Grant, South Dakota, US",7052,,,
46053,Gregory,South Dakota,"Gregory, South Dakota, US",4185,,,
46055,Haakon,South Dakota,"Haakon, South Dakota, US",1899,,,
46057,Hamlin,South Dakota,"Hamlin, South Dakota, US",6164,,,
46059,Hand,South Dakota,"Hand, South Dakota, US",3191,,,
46061,Hanson,South Dakota,"Hanson, South Dakota, US",3453,,,
46063,Harding,South Dakota,"Harding, South Dakota, US",1298,,,
46065,Hughes,South Dakota,"Hughes, South Dakota, US",17526,,,
46067,Hutchinson,South Dakota,"Hutchinson, South Dakota, US",7291,,,
46069,Hyde,South Dakota,"Hyde, South Dakota, US",1301,,,
46071,Jackson,South Dakota,"Jackson, South Dakota, US",3344,,,
46073,Jerauld,South Dakota,"Jerauld, South Dakota, US",2013,,,
46075,Jones,South Dakota,"Jones, South Dakota, US",903,,,
46077,Kingsbury,South Dakota,"Kingsbury, South Dakota, US",4939,,,
46079,Lake,South Dakota,"Lake, South Dakota, US",12797,,,
46081,Lawrence,South Dakota,"Lawrence, South Dakota, US",25844,,,
46083,Lincoln,South Dakota,"Lincoln, South Dakota, US",61128,,,
46085,Lyman,South Dakota,"Lyman, South Dakota, US",3781,,,
46087,McCook,South Dakota,"McCook, South Dakota, US",5586,,,
46089,McPherson,South Dakota,"McPherson, South Dakota, US",2379,,,
46091,Marshall,South Dakota,"Marshall, South Dakota, US",4935,,,
46093,Meade,South Dakota,"Meade, South Dakota, US",28332,,,
46095,Mellette,South Dakota,"Mellette, South Dakota, US",2061,,,
46097,Miner,South Dakota,"Miner, South Dakota, US",2216,,,
46099,Minnehaha,South Dakota,"Minnehaha, South Dakota, US",193134,,,
46101,Moody,South Dakota,"Moody, South Dakota, US",6576,,,
46102,Oglala Lakota,South Dakota,"Oglala Lakota, South Dakota, US",14177,,,
46103,Pennington,South Dakota,"Pennington, South Dakota, US",113775,,,
46105,Perkins,South Dakota,"Perkins, South Dakota, US",2865,,,
46107,Potter,South Dakota,"Potter, South Dakota, US",2153,,,
46109,Roberts,South Dakota,"Roberts, South Dakota, US",10394,,,
46111,Sanborn,South Dakota,"Sanborn, South Dakota, US",2344,,,
46115,Spink,South Dakota,"Spink, South Dakota, US",6376,,,
46117,Stanley,South Dakota,"Stanley, South Dakota, US",3098,,,
46119,Sully,South Dakota,"Sully, South Dakota, US",1391,,,
46121,Todd,South Dakota,"Todd, South Dakota, US",10177,,,
46123,Tripp,South Dakota,"Tripp, South Dakota, US",5441,,,
46125,Turner,South Dakota,"Turner, South Dakota, US",8384,,,
46127,Union,South Dakota,"Union, South Dakota, US",15932,,,
46129,Walworth,South Dakota,"Walworth, South Dakota, US",5435,,,
46135,Yankton,South Dakota,"Yankton, South Dakota, US",22814,,,
46137,Ziebach,South Dakota,"Ziebach, South Dakota, US",2756,,,
47001,Anderson,Tennessee,"Anderson, Tennessee, US",76978,,,
47003,Bedford,Tennessee,"Bedford, Tennessee, US",49713,,,
47005,Benton,Tennessee,"Benton, Tennessee, US",16160,,,
47007,Bledsoe,Tennessee,"Bledsoe, Tennessee, US",15064,,,
47009,Blount,Tennessee,"Blount, Tennessee, US",133088,,,
47011,Bradley,Tennessee,"Bradley, Tennessee, US",108110,,,
47013,Campbell,Tennessee,"Campbell, Tennessee, US",39842,,,
47015,Cannon,Tennessee,"Cannon, Tennessee, US",14678,,,
47017,Carroll,Tennessee,"Carroll, Tennessee, US",27767,,,
47019,Carter,Tennessee,"Carter, Tennessee, US",56391,,,
47021,Cheatham,Tennessee,"Cheatham, Tennessee, US",40667,,,
47023,Chester,Tennessee,"Chester, Tennessee, US",17297,,,
47025,Claiborne,Tennessee,"Claiborne, Tennessee, US",31959,,,
47027,Clay,Tennessee,"Clay, Tennessee, US",7615,,,
47029,Cocke,Tennessee,"Cocke, Tennessee, US",36004,,,
47031,Coffee,Tennessee,"Coffee, Tennessee, US",56520,,,
47033,Crockett,Tennessee,"Crockett, Tennessee, US",14230,,,
47035,Cumberland,Tennessee,"Cumberland, Tennessee, US",60520,,,
47037,Davidson,Tennessee,"Davidson, Tennessee, US",694144,,,
47039,Decatur,Tennessee,"Decatur, Tennessee, US",11663,,,
47041,DeKalb,Tennessee,"DeKalb,Tennessee,US",20490,,,
47043,Dickson,Tennessee,"Dickson, Tennessee, US",53948,,,
47045,Dyer,Tennessee,"Dyer, Tennessee, US",37159,,,
47047,Fayette,Tennessee,"Fayette, Tennessee, US",41133,,,
47049,Fentress,Tennessee,"Fentress, Tennessee, US",18523,,,
47051,Franklin,Tennessee,"Franklin, Tennessee, US",42208,,,
47053,Gibson,Tennessee,"Gibson, Tennessee, US",49133,,,
47055,Giles,Tennessee,"Giles, Tennessee, US",29464,,,
47057,Grainger,Tennessee,"Grainger, Tennessee, US",23320,,,
47059,Greene,Tennessee,"Greene, Tennessee, US",69069,,,
47061,Grundy,Tennessee,"Grundy, Tennessee, US",13427,,,
47063,Hamblen,Tennessee,"Hamblen, Tennessee, US",64934,,,
47065,Hamilton,Tennessee,"Hamilton, Tennessee, US",367804,,,
47067,Hancock,Tennessee,"Hancock, Tennessee, US",6620,,,
47069,Hardeman,Tennessee,"Hardeman, Tennessee, US",25050,,,
47071,Hardin,Tennessee,"Hardin, Tennessee, US",25652,,,
47073,Hawkins,Tennessee,"Hawkins, Tennessee, US",56786,,,
47075,Haywood,Tennessee,"Haywood, Tennessee, US",17304,,,
47077,Henderson,Tennessee,"Henderson, Tennessee, US",28117,,,
47079,Henry,Tennessee,"Henry, Tennessee, US",32345,,,
47081,Hickman,Tennessee,"Hickman, Tennessee, US",25178,,,
47083,Houston,Tennessee,"Houston, Tennessee, US",8201,,,
47085,Humphreys,Tennessee,"Humphreys, Tennessee, US",18582,,,
47087,Jackson,Tennessee,"Jackson, Tennessee, US",11786,,,
47089,Jefferson,Tennessee,"Jefferson, Tennessee, US",54495,,,
47091,Johnson,Tennessee,"Johnson, Tennessee, US",17788,,,
47093,Knox,Tennessee,"Knox, Tennessee, US",470313,,,
47095,Lake,Tennessee,"Lake, Tennessee, US",7016,,,
47097,Lauderdale,Tennessee,"Lauderdale, Tennessee, US",25633,,,
47099,Lawrence,Tennessee,"Lawrence, Tennessee, US",44142,,,
47101,Lewis,Tennessee,"Lewis, Tennessee, US",12268,,,
47103,Lincoln,Tennessee,"Lincoln, Tennessee, US",34366,,,
47105,Loudon,Tennessee,"Loudon, Tennessee, US",54068,,,
47107,McMinn,Tennessee,"McMinn, Tennessee, US",53794,,,
47109,McNairy,Tennessee,"McNairy, Tennessee, US",25694,,,
47111,Macon,Tennessee,"Macon, Tennessee, US",24602,,,
47113,Madison,Tennessee,"Madison, Tennessee, US",97984,,,
47115,Marion,Tennessee,"Marion, Tennessee, US",28907,,,
47117,Marshall,Tennessee,"Marshall, Tennessee, US",34375,,,
47119,Maury,Tennessee,"Maury, Tennessee, US",96387,,,
47121,Meigs,Tennessee,"Meigs, Tennessee, US",12422,,,
47123,Monroe,Tennessee,"Monroe, Tennessee, US",46545,,,
47125,Montgomery,Tennessee,"Montgomery, Tennessee, US",208993,,,
47127,Moore,Tennessee,"Moore, Tennessee, US",6488,,,
47129,Morgan,Tennessee,"Morgan, Tennessee, US",21403,,,
47131,Obion,Tennessee,"Obion, Tennessee, US",30069,,,
47133,Overton,Tennessee,"Overton, Tennessee, US",22241,,,
47135,Perry,Tennessee,"Perry, Tennessee, US",8076,,,
47137,Pickett,Tennessee,"Pickett, Tennessee, US",5048,,,
47139,Polk,Tennessee,"Polk, Tennessee, US",16832,,,
47141,Putnam,Tennessee,"Putnam, Tennessee, US",80245,,,
47143,Rhea,Tennessee,"Rhea, Tennessee, US",33167,,,
47145,Roane,Tennessee,"Roane, Tennessee, US",53382,,,
47147,Robertson,Tennessee,"Robertson, Tennessee, US",71813,,,
47149,Rutherford,Tennessee,"Rutherford, Tennessee, US",332285,,,
47151,Scott,Tennessee,"Scott, Tennessee, US",22068,,,
47153,Sequatchie,Tennessee,"Sequatchie, Tennessee, US",15026,,,
47155,Sevier,Tennessee,"Sevier, Tennessee, US",98250,,,
47157,Shelby,Tennessee,"Shelby, Tennessee, US",937166,,,
47159,Smith,Tennessee,"Smith, Tennessee, US",20157,,,
47161,Stewart,Tennessee,"Stewart, Tennessee, US",13715,,,
47163,Sullivan,Tennessee,"Sullivan, Tennessee, US",158348,,,
47165,Sumner,Tennessee,"Sumner, Tennessee, US",191283,,,
47167,Tipton,Tennessee,"Tipton, Tennessee, US",61599,,,
47169,Trousdale,Tennessee,"Trousdale, Tennessee, US",11284,,,
47171,Unicoi,Tennessee,"Unicoi, Tennessee, US",17883,,,
47173,Union,Tennessee,"Union, Tennessee, US",19972,,,
47175,Van Buren,Tennessee,"Van Buren, Tennessee, US",5872,,,
47177,Warren,Tennessee,"Warren, Tennessee, US",41277,,,
47179,Washington,Tennessee,"Washington, Tennessee, US",129375,,,
47181,Wayne,Tennessee,"Wayne, Tennessee, US",16673,,,
47183,Weakley,Tennessee,"Weakley, Tennessee, US",33328,,,
47185,White,Tennessee,"White, Tennessee, US",27345,,,
47187,Williamson,Tennessee,"Williamson, Tennessee, US",238412,,,
47189,Wilson,Tennessee,"Wilson, Tennessee, US",144657,,,
48001,Anderson,Texas,"Anderson, Texas, US",57735,,,
48003,Andrews,Texas,"Andrews, Texas, US",18705,,,
48005,Angelina,Texas,"Angelina, Texas, US",86715,,,
48007,Aransas,Texas,"Aransas, Texas, US",23510,,,
48009,Archer,Texas,"Archer, Texas, US",8553,,,
48011,Armstrong,Texas,"Armstrong, Texas, US",1887,,,
48013,Atascosa,Texas,"Atascosa, Texas, US",51153,,,
48015,Austin,Texas,"Austin, Texas, US",30032,,,
48017,Bailey,Texas,"Bailey, Texas, US",7000,,,
48019,Bandera,Texas,"Bandera, Texas, US",23112,,,
48021,Bastrop,Texas,"Bastrop, Texas, US",88723,,,
48023,Baylor,Texas,"Baylor, Texas, US",3509,,,
